fecha,producto_id,nombre,categoria,subcategoria,precio_base,es_estrella,unidades_vendidas,precio_venta,ingresos,año,mes,dia_mes,dia_semana,nombre_dia_semana,es_fin_de_semana,es_festivo,nombre_festivo,es_black_friday,es_cyber_monday,semana_año,trimestre,inicio_mes,fin_mes,es_primer_dia_mes,es_ultimo_dia_mes,es_dia_laborable,unidades_vendidas_lag1,unidades_vendidas_lag2,unidades_vendidas_lag3,unidades_vendidas_lag4,unidades_vendidas_lag5,unidades_vendidas_lag6,unidades_vendidas_lag7,unidades_vendidas_mm7,descuento_porcentaje,precio_competencia,ratio_precio,nombre_h_Adidas Own The Run Jacket,nombre_h_Adidas Ultraboost 23,nombre_h_Asics Gel Nimbus 25,nombre_h_Bowflex SelectTech 552,nombre_h_Columbia Silver Ridge,nombre_h_Decathlon Bandas Elásticas Set,nombre_h_Domyos BM900,nombre_h_Domyos Kit Mancuernas 20kg,nombre_h_Gaiam Premium Yoga Block,nombre_h_Liforme Yoga Pad,nombre_h_Lotuscrafts Yoga Bolster,nombre_h_Manduka PRO Yoga Mat,nombre_h_Merrell Moab 2 GTX,nombre_h_New Balance Fresh Foam X 1080v12,nombre_h_Nike Air Zoom Pegasus 40,nombre_h_Nike Dri-FIT Miler,nombre_h_Puma Velocity Nitro 2,nombre_h_Quechua MH500,nombre_h_Reebok Floatride Energy 5,nombre_h_Reebok Professional Deck,nombre_h_Salomon Speedcross 5 GTX,nombre_h_Sveltus Kettlebell 12kg,nombre_h_The North Face Borealis,nombre_h_Trek Marlin 7,categoria_h_Fitness,categoria_h_Outdoor,categoria_h_Running,categoria_h_Wellness,subcategoria_h_Banco Gimnasio,subcategoria_h_Bandas Elásticas,subcategoria_h_Bicicleta Montaña,subcategoria_h_Bloque Yoga,subcategoria_h_Cojín Yoga,subcategoria_h_Esterilla Fitness,subcategoria_h_Esterilla Yoga,subcategoria_h_Mancuernas Ajustables,subcategoria_h_Mochila Trekking,subcategoria_h_Pesa Rusa,subcategoria_h_Pesas Casa,subcategoria_h_Rodillera Yoga,subcategoria_h_Ropa Montaña,subcategoria_h_Ropa Running,subcategoria_h_Zapatillas Running,subcategoria_h_Zapatillas Trail
2025-11-25,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,80.8,,2025,11,25,1,Tuesday,False,False,,False,False,48,4,False,True,False,False,True,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,0.9999999999999963,77.20666666666666,1.0465417494171487,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-11-26,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,79.28,,2025,11,26,2,Wednesday,False,False,,False,False,48,4,False,True,False,False,True,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,-0.8999999999999986,77.86666666666667,1.0181506849315067,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-11-27,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,79.41,,2025,11,27,3,Thursday,False,False,,False,False,48,4,False,True,False,False,True,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,-0.7375000000000043,75.27,1.055001992825827,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-11-28,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,68.0,,2025,11,28,4,Friday,False,False,,True,False,48,4,False,True,False,False,True,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,-15.0,74.81,0.9089693891191017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-11-29,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,79.79,,2025,11,29,5,Saturday,True,False,,False,False,48,4,False,True,False,False,False,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,-0.2624999999999922,77.62,1.0279567121875806,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-11-30,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,79.64,,2025,11,30,6,Sunday,True,False,,False,False,48,4,False,True,False,True,False,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,-0.4499999999999993,82.19666666666666,0.9688957378644715,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-11-01,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,2025,11,1,5,Saturday,True,False,,False,False,44,4,True,False,True,False,False,6.0,5.0,6.0,6.0,6.0,7.0,10.0,,0.0,130.39000000000001,0.9970089730807576,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-11-02,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,2025,11,2,6,Sunday,True,True,Día de los Difuntos,False,False,44,4,True,False,False,False,False,6.0,6.0,5.0,6.0,6.0,6.0,7.0,,0.0,123.02999999999999,1.0566528488986426,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-11-03,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,2025,11,3,0,Monday,False,True,Independencia de Cuenca,False,False,45,4,True,False,False,False,False,6.0,6.0,6.0,5.0,6.0,6.0,6.0,,0.0,130.21333333333334,0.9983616629121441,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-11-04,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,2025,11,4,1,Tuesday,False,False,,False,False,45,4,True,False,False,False,True,6.0,6.0,6.0,6.0,5.0,6.0,6.0,,0.0,122.14333333333333,1.0643233359713997,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-11-05,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,2025,11,5,2,Wednesday,False,False,,False,False,45,4,True,False,False,False,True,6.0,6.0,6.0,6.0,6.0,5.0,6.0,,0.0,124.18333333333334,1.046839350422762,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-11-06,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,2025,11,6,3,Thursday,False,False,,False,False,45,4,True,False,False,False,True,6.0,6.0,6.0,6.0,6.0,6.0,5.0,,0.0,126.63333333333334,1.0265859436693867,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-11-07,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,2025,11,7,4,Friday,False,False,,False,False,45,4,True,False,False,False,True,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,0.0,123.39333333333332,1.0535415203414555,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-11-08,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,2025,11,8,5,Saturday,True,False,,False,False,45,4,False,False,False,False,False,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,0.0,130.05,0.9996155324875047,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-11-09,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,2025,11,9,6,Sunday,True,False,,False,False,45,4,False,False,False,False,False,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,0.0,124.03000000000002,1.048133516084818,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-11-10,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,2025,11,10,0,Monday,False,False,,False,False,46,4,False,False,False,False,True,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,0.0,121.80666666666667,1.0672650648568769,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-11-11,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,2025,11,11,1,Tuesday,False,False,,False,False,46,4,False,False,False,False,True,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,0.0,124.31333333333333,1.0457446238000752,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-11-12,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,2025,11,12,2,Wednesday,False,False,,False,False,46,4,False,False,False,False,True,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,0.0,122.56666666666666,1.0606472667935818,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-11-13,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,2025,11,13,3,Thursday,False,False,,False,False,46,4,False,False,False,False,True,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,0.0,126.63666666666666,1.0265589218499118,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-11-14,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,2025,11,14,4,Friday,False,False,,False,False,46,4,False,False,False,False,True,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,0.0,120.81666666666666,1.076010484204718,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-11-15,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,2025,11,15,5,Saturday,True,False,,False,False,46,4,False,False,False,False,False,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,0.0,125.23333333333333,1.0380622837370241,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-11-16,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,2025,11,16,6,Sunday,True,False,,False,False,46,4,False,False,False,False,False,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,0.0,118.36333333333333,1.0983131037201836,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-11-17,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,2025,11,17,0,Monday,False,False,,False,False,47,4,False,False,False,False,True,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,0.0,126.49333333333334,1.0277221460946557,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-11-18,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,2025,11,18,1,Tuesday,False,False,,False,False,47,4,False,False,False,False,True,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,0.0,121.97666666666665,1.0657776077391852,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-11-19,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,2025,11,19,2,Wednesday,False,False,,False,False,47,4,False,False,False,False,True,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,0.0,121.43333333333334,1.0705462530881142,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-11-20,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,2025,11,20,3,Thursday,False,False,,False,False,47,4,False,False,False,False,True,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,0.0,121.57000000000001,1.0693427654849057,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-11-21,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,2025,11,21,4,Friday,False,False,,False,False,47,4,False,False,False,False,True,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,0.0,121.75666666666667,1.067703342732773,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-11-22,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,2025,11,22,5,Saturday,True,False,,False,False,47,4,False,False,False,False,False,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,0.0,116.0,1.1206896551724137,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-11-23,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,2025,11,23,6,Sunday,True,False,,False,False,47,4,False,False,False,False,False,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,0.0,126.0,1.0317460317460319,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-11-24,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,2025,11,24,0,Monday,False,False,,False,False,48,4,False,True,False,False,True,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,0.0,128.61333333333334,1.0107816711590296,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-11-25,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,2025,11,25,1,Tuesday,False,False,,False,False,48,4,False,True,False,False,True,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,0.0,124.62666666666667,1.043115438108484,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-11-26,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,2025,11,26,2,Wednesday,False,False,,False,False,48,4,False,True,False,False,True,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,0.0,123.15333333333332,1.055594651653765,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-11-27,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,2025,11,27,3,Thursday,False,False,,False,False,48,4,False,True,False,False,True,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,0.0,123.42,1.0533138875384864,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-11-28,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,110.5,,2025,11,28,4,Friday,False,False,,True,False,48,4,False,True,False,False,True,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,-15.0,119.83,0.922139697905366,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-11-29,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,2025,11,29,5,Saturday,True,False,,False,False,48,4,False,True,False,False,False,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,0.0,128.48666666666668,1.0117781352150677,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-11-30,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,2025,11,30,6,Sunday,True,False,,False,False,48,4,False,True,False,True,False,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,0.0,120.62,1.077764881445863,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-11-01,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,,19.92,,2025,11,1,5,Saturday,True,False,,False,False,44,4,True,False,True,False,False,3.0,2.0,3.0,1.0,2.0,2.0,3.0,,-0.39999999999999153,19.150000000000002,1.0402088772845952,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-02,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,,19.89,,2025,11,2,6,Sunday,True,True,Día de los Difuntos,False,False,44,4,True,False,False,False,False,3.0,3.0,2.0,3.0,1.0,2.0,2.0,,-0.5499999999999972,19.263333333333332,1.032531579858107,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-03,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,,20.27,,2025,11,3,0,Monday,False,True,Independencia de Cuenca,False,False,45,4,True,False,False,False,False,3.0,3.0,3.0,2.0,3.0,1.0,2.0,,1.3499999999999979,18.473333333333333,1.0972573078311079,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-04,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,,20.02,,2025,11,4,1,Tuesday,False,False,,False,False,45,4,True,False,False,False,True,3.0,3.0,3.0,3.0,2.0,3.0,1.0,,0.09999999999999788,19.319999999999997,1.0362318840579712,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-05,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,,19.97,,2025,11,5,2,Wednesday,False,False,,False,False,45,4,True,False,False,False,True,3.0,3.0,3.0,3.0,3.0,2.0,3.0,,-0.15000000000000568,19.213333333333335,1.0393823733518388,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-06,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,,20.22,,2025,11,6,3,Thursday,False,False,,False,False,45,4,True,False,False,False,True,3.0,3.0,3.0,3.0,3.0,3.0,2.0,,1.0999999999999943,20.169999999999998,1.0024789291026277,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-07,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,,20.38,,2025,11,7,4,Friday,False,False,,False,False,45,4,True,False,False,False,True,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,1.899999999999995,19.643333333333334,1.037502121160699,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-08,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,,19.61,,2025,11,8,5,Saturday,True,False,,False,False,45,4,False,False,False,False,False,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,-1.9500000000000028,19.22,1.0202913631633714,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-09,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,,20.01,,2025,11,9,6,Sunday,True,False,,False,False,45,4,False,False,False,False,False,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,0.050000000000007816,18.733333333333334,1.0681494661921709,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-10,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,,20.28,,2025,11,10,0,Monday,False,False,,False,False,46,4,False,False,False,False,True,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,1.4000000000000057,19.72,1.028397565922921,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-11,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,,19.97,,2025,11,11,1,Tuesday,False,False,,False,False,46,4,False,False,False,False,True,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,-0.15000000000000568,18.68,1.0690578158458244,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-12,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,,20.2,,2025,11,12,2,Wednesday,False,False,,False,False,46,4,False,False,False,False,True,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,0.9999999999999963,18.706666666666667,1.0798289379900212,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-13,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,,20.37,,2025,11,13,3,Thursday,False,False,,False,False,46,4,False,False,False,False,True,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,1.8500000000000052,19.13,1.064819654992159,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-14,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,,19.76,,2025,11,14,4,Friday,False,False,,False,False,46,4,False,False,False,False,True,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,-1.1999999999999922,19.013333333333332,1.0392706872370268,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-15,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,,20.23,,2025,11,15,5,Saturday,True,False,,False,False,46,4,False,False,False,False,False,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,1.1500000000000021,19.21,1.0530973451327434,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-16,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,,19.91,,2025,11,16,6,Sunday,True,False,,False,False,46,4,False,False,False,False,False,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,-0.4499999999999993,19.74,1.0086119554204662,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-17,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,,19.88,,2025,11,17,0,Monday,False,False,,False,False,47,4,False,False,False,False,True,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,-0.600000000000005,19.66333333333333,1.0110188167486016,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-18,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,,20.17,,2025,11,18,1,Tuesday,False,False,,False,False,47,4,False,False,False,False,True,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,0.8500000000000085,19.106666666666666,1.055652477320307,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-19,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,,20.37,,2025,11,19,2,Wednesday,False,False,,False,False,47,4,False,False,False,False,True,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,1.8500000000000052,19.423333333333336,1.0487386305131285,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-20,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,,19.66,,2025,11,20,3,Thursday,False,False,,False,False,47,4,False,False,False,False,True,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,-1.6999999999999995,19.413333333333338,1.0127060439560438,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
